Species,elevation,soil_type,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
virginica,133.9,loamy,6.86,3.15,5.18,1.88,21.609,9.7384,2.177777777777778,2.75531914893617,1.3243243243243246,1.675531914893617,1.6800000000000006,1.27,10.68,6.99,63.31,4.648548160447517,3.1206409598029694,2.2189476710753318
setosa,250.7,clay,4.74,4.15,1.7,0.41,19.671000000000003,0.697,1.1421686746987951,4.146341463414634,2.788235294117648,10.121951219512196,3.04,3.74,4.32,19.51,39.03,4.435200108225107,0.8348652585896721,28.22238163558107
versicolor,291.4,sandy,6.32,2.46,3.5,1.37,15.5472,4.795,2.569105691056911,2.554744525547445,1.8057142857142856,1.7956204379562042,2.8200000000000003,1.09,6.76,12.09,55.46,3.9429937864521167,2.189748844045819,3.2423774765380604
setosa,270.6,clay,4.26,3.97,1.25,0.18,16.9122,0.2249999999999999,1.0730478589420651,6.944444444444445,3.408,22.05555555555556,3.01,3.79,4.39,20.6,47.44,4.112444528501266,0.4743416490252569,75.16533333333334
virginica,131.1,loamy,5.3,2.8,6.65,1.36,14.839999999999998,9.044,1.892857142857143,4.889705882352941,0.7969924812030075,2.0588235294117645,-1.3500000000000003,1.4399999999999995,13.67,6.99,65.97,3.852272056851645,3.007324392213118,1.640866873065015
versicolor,106.4,clay,6.34,2.61,5.35,1.57,16.5474,8.3995,2.42911877394636,3.4076433121019103,1.1850467289719626,1.662420382165605,0.9900000000000002,1.0399999999999998,7.41,10.49,61.15,4.067849554740195,2.8981890897593274,1.9700458360616704
versicolor,71.5,loamy,6.78,2.28,4.37,1.45,15.4584,6.3365,2.9736842105263164,3.013793103448276,1.5514874141876431,1.572413793103448,2.41,0.8299999999999998,7.03,16.28,66.17,3.93171718209741,2.517240552668736,2.4395802098950523
versicolor,151.3,loamy,6.04,2.7,4.03,0.95,16.308,3.8285,2.237037037037037,4.242105263157895,1.498759305210918,2.842105263157895,2.01,1.7500000000000002,6.19,16.64,58.32,4.0383164809113214,1.9566553094502876,4.25963170954682
virginica,186.7,sandy,5.94,2.27,5.18,1.65,13.4838,8.546999999999999,2.6167400881057272,3.139393939393939,1.1467181467181469,1.3757575757575755,0.7600000000000007,0.6200000000000001,14.17,8.18,69.34,3.6720294116469168,2.9235252692597,1.5776061776061778
virginica,170.5,clay,5.96,3.13,5.69,2.11,18.6548,12.0059,1.904153354632588,2.6966824644549767,1.047451669595782,1.4834123222748816,0.2699999999999996,1.02,12.96,8.46,73.55,4.3191202807979305,3.4649531021357274,1.5538027136657808
versicolor,274.1,clay,6.06,2.95,3.92,1.39,17.877,5.448799999999999,2.054237288135593,2.8201438848920866,1.5459183673469388,2.122302158273381,2.14,1.5600000000000005,7.3,14.92,58.46,4.228120149664624,2.3342664800746293,3.2809058875348702
versicolor,236.1,sandy,6.33,2.49,4.49,1.04,15.7617,4.6696,2.542168674698795,4.3173076923076925,1.4097995545657016,2.394230769230769,1.84,1.4500000000000002,8.61,16.66,48.41,3.970100754388987,2.160925727552893,3.375385471989036
versicolor,113.3,sandy,5.24,2.15,5.07,1.33,11.266,6.743100000000001,2.4372093023255816,3.81203007518797,1.0335305719921104,1.6165413533834585,0.1699999999999999,0.8199999999999998,9.24,13.01,57.91,3.3564862579787214,2.5967479662069635,1.670744909611306
virginica,152.0,loamy,6.24,2.96,5.0,2.47,18.4704,12.35,2.1081081081081083,2.0242914979757085,1.248,1.1983805668016194,1.2400000000000002,0.4899999999999997,12.91,10.75,60.65,4.297720325940253,3.514256678161116,1.495578947368421
setosa,160.7,sandy,5.13,2.76,1.67,0.35,14.1588,0.5844999999999999,1.858695652173913,4.771428571428571,3.07185628742515,7.885714285714285,3.46,2.41,5.03,16.57,50.87,3.762818092866037,0.7645259969418959,24.223781009409755
virginica,206.6,clay,5.57,3.76,5.49,2.18,20.9432,11.9682,1.4813829787234043,2.518348623853211,1.0145719489981786,1.7247706422018347,0.08,1.5799999999999996,11.13,11.95,80.34,4.576374110581433,3.4595086356302107,1.7499039120335556
versicolor,134.3,loamy,5.65,2.78,5.15,1.21,15.707,6.2315000000000005,2.0323741007194247,4.256198347107438,1.0970873786407769,2.2975206611570247,0.5,1.5699999999999998,8.07,14.7,68.24,3.963205773108432,2.496297257940248,2.5205809195217843
versicolor,82.7,loamy,6.67,2.73,5.04,1.16,18.2091,5.8464,2.4432234432234434,4.344827586206897,1.3234126984126984,2.353448275862069,1.63,1.57,7.72,12.73,58.33,4.267212204706956,2.417933001553186,3.114583333333333
versicolor,152.6,clay,6.49,2.69,4.38,1.39,17.4581,6.0882,2.412639405204461,3.1510791366906474,1.4817351598173516,1.9352517985611517,2.1100000000000003,1.3,6.7,9.84,56.33,4.178289123552845,2.467427810494159,2.8675306330278247
setosa,115.6,sandy,5.78,2.89,1.31,0.17,16.7042,0.2227,2.0,7.705882352941177,4.412213740458015,17.0,4.470000000000001,2.72,5.21,21.52,48.87,4.087077195258245,0.4719110085598767,75.00763358778624
versicolor,123.7,sandy,5.53,2.59,4.4,1.32,14.3227,5.808000000000001,2.1351351351351355,3.333333333333333,1.2568181818181818,1.962121212121212,1.13,1.2699999999999998,7.93,12.7,48.74,3.784534317455716,2.409979253022731,2.4660296143250684
versicolor,219.8,sandy,6.25,2.07,4.27,0.81,12.937499999999998,3.4587,3.0193236714975846,5.271604938271604,1.4637002341920375,2.555555555555556,1.9800000000000004,1.2599999999999998,6.88,15.27,53.16,3.59687364248454,1.8597580487794645,3.740567265157429
virginica,158.5,sandy,5.2,1.74,5.77,1.42,9.048,8.193399999999999,2.9885057471264367,4.063380281690141,0.9012131715771232,1.2253521126760565,-0.5699999999999994,0.32,12.83,9.0,67.99,3.0079893616833155,2.862411570686508,1.1043034637635172
setosa,206.3,clay,4.55,4.0,1.83,0.37,18.2,0.6771,1.1375,4.9459459459459465,2.4863387978142075,10.81081081081081,2.72,3.63,6.36,17.85,46.84,4.266145801540309,0.8228608630868284,26.87933835474819
virginica,286.3,clay,4.55,3.59,6.1,1.79,16.3345,10.919,1.267409470752089,3.407821229050279,0.7459016393442623,2.005586592178771,-1.5499999999999998,1.7999999999999998,13.18,7.98,63.47,4.041596219317313,3.30439101802435,1.4959703269530178
versicolor,192.2,clay,5.77,2.79,4.28,1.27,16.0983,5.4356,2.0681003584229387,3.3700787401574805,1.3481308411214952,2.1968503937007875,1.489999999999999,1.52,9.09,15.45,55.64,4.012268684921287,2.3314373249135394,2.9616417690779304
virginica,182.8,loamy,5.87,3.48,5.92,1.48,20.4276,8.7616,1.6867816091954024,4.0,0.991554054054054,2.3513513513513518,-0.0499999999999998,2.0,15.47,11.41,68.03,4.519690254873668,2.96,2.331491964937911
versicolor,156.6,loamy,5.56,2.81,3.99,1.5,15.6236,5.985,1.97864768683274,2.66,1.3934837092731829,1.8733333333333333,1.5699999999999994,1.31,8.76,14.16,47.91,3.952669983694566,2.4464259645450137,2.6104594820384293
versicolor,99.9,sandy,5.41,2.26,4.35,1.38,12.2266,6.002999999999999,2.3938053097345136,3.152173913043478,1.2436781609195404,1.6376811594202898,1.0600000000000005,0.8799999999999999,7.5,14.3,59.4,3.49665554494577,2.45010203869145,2.036748292520407
versicolor,261.4,clay,5.72,2.99,4.38,1.88,17.102800000000002,8.234399999999999,1.9130434782608692,2.3297872340425534,1.3059360730593608,1.590425531914894,1.34,1.1100000000000003,8.56,15.9,52.25,4.135553167352586,2.869564426877361,2.0769940736422816
virginica,165.5,clay,6.49,2.62,5.12,1.98,17.003800000000002,10.1376,2.477099236641221,2.585858585858586,1.267578125,1.323232323232323,1.37,0.6400000000000001,10.9,12.33,69.64,4.123566417556531,3.183959798741184,1.6773003472222223
versicolor,180.8,loamy,5.11,2.98,4.65,1.14,15.2278,5.301,1.714765100671141,4.078947368421053,1.0989247311827957,2.6140350877192984,0.4599999999999999,1.84,9.95,12.95,62.07,3.902281384011153,2.302390062521987,2.8726278060743256
virginica,63.0,loamy,8.24,3.39,6.63,2.18,27.9336,14.4534,2.430678466076696,3.0412844036697244,1.2428355957767725,1.555045871559633,1.6100000000000003,1.21,13.84,10.68,66.36,5.285224687749803,3.801762749041554,1.9326663622400264
virginica,111.7,clay,5.93,3.38,6.11,2.03,20.0434,12.4033,1.7544378698224852,3.009852216748769,0.9705400981996726,1.665024630541872,-0.1800000000000006,1.35,12.87,12.53,59.44,4.476985593007867,3.521831909674282,1.615973168430982
versicolor,129.1,clay,6.31,3.47,4.38,1.53,21.8957,6.7014,1.8184438040345816,2.862745098039216,1.4406392694063923,2.2679738562091503,1.93,1.94,7.65,14.05,61.57,4.6792841332836375,2.588706240576555,3.2673321992419497
virginica,264.8,loamy,7.05,3.3,5.12,2.25,23.265,11.52,2.136363636363636,2.275555555555556,1.376953125,1.4666666666666666,1.93,1.0499999999999998,10.32,11.44,59.37,4.823380557244057,3.394112549695428,2.01953125
virginica,241.3,sandy,4.75,2.34,4.62,1.84,11.114999999999998,8.5008,2.0299145299145303,2.510869565217391,1.028138528138528,1.2717391304347825,0.1299999999999999,0.4999999999999998,12.34,11.98,67.72,3.33391661563393,2.9156131430627075,1.3075239977413888
setosa,191.2,sandy,5.11,3.47,1.79,0.22,17.731700000000004,0.3938,1.4726224783861672,8.136363636363637,2.854748603351956,15.772727272727272,3.3200000000000003,3.25,5.06,19.03,51.45,4.210902516088446,0.6275348595894893,45.027171152869485
versicolor,190.5,clay,6.08,3.21,4.23,1.42,19.5168,6.006600000000001,1.8940809968847352,2.97887323943662,1.437352245862884,2.26056338028169,1.85,1.79,8.21,11.85,55.3,4.417782249047592,2.4508365918600123,3.24922585156328
virginica,224.8,sandy,6.73,2.45,5.8,1.82,16.488500000000002,10.556,2.746938775510204,3.1868131868131866,1.160344827586207,1.3461538461538465,0.9300000000000006,0.6300000000000001,12.21,9.87,71.58,4.060603403436489,3.2489998461064906,1.5620026525198942
virginica,124.5,sandy,6.92,2.55,6.21,1.52,17.645999999999997,9.4392,2.7137254901960786,4.0855263157894735,1.1143317230273753,1.6776315789473684,0.71,1.0299999999999998,11.8,7.67,77.87,4.200714224986032,3.0723281074781057,1.8694380879735568
virginica,110.0,clay,7.18,3.52,6.37,2.15,25.2736,13.6955,2.039772727272727,2.9627906976744187,1.127158555729984,1.6372093023255814,0.8099999999999996,1.37,13.41,9.05,76.72,5.027285549876792,3.700743168608165,1.8453944726369973
setosa,57.0,sandy,4.85,2.69,1.41,0.4,13.046499999999998,0.564,1.8029739776951672,3.5249999999999995,3.4397163120567376,6.725,3.4399999999999995,2.29,5.29,18.8,56.4,3.611993909186448,0.7509993342207435,23.13209219858156
setosa,152.6,clay,4.99,3.43,1.39,0.55,17.1157,0.7645,1.4548104956268222,2.527272727272727,3.589928057553957,6.236363636363636,3.6000000000000005,2.88,5.25,24.54,62.43,4.137112519620418,0.8743569065318807,22.38809679529104
versicolor,285.5,clay,5.83,2.72,3.32,1.38,15.8576,4.581599999999999,2.143382352941176,2.4057971014492754,1.7560240963855422,1.9710144927536235,2.51,1.3400000000000003,7.55,12.2,53.97,3.982160217771254,2.140467238712146,3.46114894360049
setosa,281.2,clay,4.6,3.71,1.59,0.49,17.066,0.7791,1.2398921832884096,3.2448979591836737,2.893081761006289,7.571428571428571,3.01,3.22,5.57,20.66,59.15,4.1311015480135564,0.8826664149042944,21.9047619047619
setosa,77.1,loamy,4.8,3.89,1.99,0.32,18.672,0.6368,1.2339331619537277,6.21875,2.412060301507537,12.15625,2.81,3.5700000000000003,4.54,17.14,57.19,4.321110968258047,0.7979974937304002,29.321608040201003
setosa,245.7,loamy,4.93,3.76,1.42,0.34,18.5368,0.4828,1.3111702127659577,4.1764705882352935,3.471830985915493,11.058823529411764,3.51,3.42,5.94,24.44,58.92,4.305438421345729,0.6948381106416084,38.394366197183096
virginica,186.0,sandy,6.45,2.51,6.23,1.64,16.1895,10.2172,2.569721115537849,3.798780487804879,1.0353130016051364,1.5304878048780488,0.2199999999999997,0.8699999999999999,12.88,9.05,66.06,4.023617775087489,3.196435514757024,1.5845339231883488
versicolor,240.3,clay,6.22,3.08,4.39,1.97,19.1576,8.648299999999999,2.019480519480519,2.228426395939086,1.416856492027335,1.5634517766497462,1.83,1.11,10.43,14.68,66.52,4.37693957006491,2.9407992110989145,2.215186799717864
versicolor,152.0,clay,5.93,3.1,4.38,1.13,18.383,4.9494,1.912903225806452,3.8761061946902657,1.3538812785388128,2.743362831858408,1.5499999999999998,1.97,8.0,14.93,58.6,4.287540087276152,2.224724702069899,3.7141875782923184
setosa,125.3,clay,5.7,3.94,1.36,0.24,22.458,0.3264,1.4467005076142132,5.666666666666667,4.191176470588236,16.416666666666668,4.34,3.7,5.06,22.02,50.54,4.738987233576389,0.5713142742834281,68.80514705882354
setosa,92.0,loamy,4.08,3.03,1.29,0.29,12.3624,0.3741,1.3465346534653466,4.448275862068966,3.1627906976744184,10.448275862068966,2.79,2.74,4.17,22.59,53.69,3.516020477756067,0.6116371473349211,33.04570970328789
virginica,134.6,loamy,6.99,3.01,6.41,1.15,21.0399,7.371499999999999,2.322259136212625,5.573913043478261,1.0904836193447738,2.617391304347826,0.5800000000000001,1.86,10.32,6.53,81.13,4.586927075940928,2.715050644094876,2.854222342806756
setosa,241.6,clay,5.43,3.69,1.61,0.22,20.0367,0.3542,1.4715447154471544,7.318181818181818,3.372670807453416,16.772727272727273,3.82,3.47,4.26,17.61,53.48,4.476237259127358,0.5951470406546604,56.56888763410503
versicolor,86.1,sandy,6.95,2.71,4.24,1.18,18.8345,5.0032,2.5645756457564577,3.593220338983051,1.6391509433962264,2.296610169491525,2.71,1.53,7.26,15.33,57.94,4.3398732700391145,2.23678340480253,3.7644907259354015
virginica,100.3,sandy,7.47,2.56,6.56,1.68,19.1232,11.0208,2.91796875,3.9047619047619047,1.138719512195122,1.523809523809524,0.91,0.8800000000000001,12.77,11.12,61.89,4.373008117989263,3.3197590273994284,1.7351916376306622
setosa,140.4,clay,5.04,3.48,1.33,0.27,17.5392,0.3591,1.4482758620689655,4.925925925925926,3.789473684210526,12.888888888888888,3.71,3.21,4.81,19.49,45.9,4.187982807987636,0.5992495306631453,48.84210526315789
setosa,211.9,clay,4.86,4.1,1.25,0.44,19.926,0.55,1.1853658536585368,2.840909090909091,3.888,9.318181818181817,3.61,3.66,5.06,20.06,47.99,4.463854836349408,0.7416198487095663,36.2290909090909
versicolor,71.4,loamy,7.19,2.42,4.24,1.08,17.3998,4.5792,2.9710743801652897,3.925925925925926,1.695754716981132,2.2407407407407405,2.95,1.34,8.31,12.9,57.16,4.171306749688879,2.139906540015241,3.7997466806429063
versicolor,108.3,clay,5.58,3.31,5.4,1.67,18.4698,9.018,1.6858006042296072,3.2335329341317367,1.0333333333333332,1.9820359281437128,0.1799999999999997,1.64,8.24,12.46,56.49,4.297650520924194,3.002998501498128,2.0481037924151693
versicolor,121.9,loamy,6.07,3.08,4.84,1.2,18.6956,5.808,1.9707792207792207,4.033333333333333,1.2541322314049588,2.566666666666667,1.2300000000000004,1.88,7.18,13.83,57.78,4.323840885139045,2.409979253022731,3.2189393939393947
versicolor,98.4,loamy,6.24,2.63,4.61,1.2,16.4112,5.532,2.372623574144487,3.8416666666666672,1.353579175704989,2.191666666666667,1.63,1.43,7.39,14.95,58.46,4.051073931687744,2.352020408074726,2.966594360086768
virginica,270.4,sandy,7.54,2.49,6.37,1.42,18.774600000000003,9.0454,3.0281124497991967,4.485915492957747,1.183673469387755,1.7535211267605637,1.17,1.0700000000000005,12.82,9.63,78.21,4.3329666511525335,3.007557148251717,2.075596435757402
versicolor,80.3,loamy,5.5,2.54,4.72,1.55,13.97,7.316,2.1653543307086616,3.0451612903225804,1.1652542372881356,1.6387096774193548,0.7800000000000002,0.99,8.71,15.63,53.28,3.737646318206152,2.704810529408668,1.9095133952979773
setosa,97.6,loamy,5.27,4.14,1.24,0.29,21.8178,0.3596,1.2729468599033815,4.275862068965518,4.25,14.275862068965518,4.029999999999999,3.85,5.11,21.53,46.57,4.670952793595756,0.5996665740225979,60.672413793103445
setosa,117.4,loamy,5.4,3.2,1.24,0.18,17.28,0.2231999999999999,1.6875,6.888888888888889,4.35483870967742,17.77777777777778,4.16,3.02,5.21,24.22,52.2,4.156921938165306,0.4724404724407086,77.4193548387097
setosa,154.4,sandy,5.08,2.7,1.49,0.3,13.716,0.447,1.8814814814814813,4.966666666666667,3.4093959731543624,9.000000000000002,3.59,2.4000000000000004,4.88,17.85,49.81,3.703511846882632,0.6685805860178712,30.684563758389263
setosa,228.4,clay,5.25,3.17,1.7,0.34,16.6425,0.5780000000000001,1.6561514195583598,4.999999999999999,3.088235294117647,9.323529411764705,3.55,2.83,4.71,19.3,51.7,4.07952203082665,0.7602631123499285,28.793252595155703
versicolor,112.8,loamy,6.66,2.66,5.23,1.84,17.715600000000002,9.6232,2.5037593984962405,2.842391304347826,1.2734225621414914,1.4456521739130437,1.4299999999999995,0.8200000000000001,7.23,17.27,60.96,4.20899037775094,3.1021283016664545,1.8409260952697648
setosa,262.9,clay,4.86,3.89,1.53,0.27,18.9054,0.4131,1.2493573264781492,5.666666666666666,3.1764705882352944,14.407407407407408,3.33,3.62,5.26,17.8,40.66,4.348034038505219,0.6427285585688565,45.76470588235294
setosa,264.1,clay,5.44,4.28,1.26,0.37,23.283200000000004,0.4662,1.2710280373831775,3.4054054054054053,4.317460317460318,11.567567567567568,4.180000000000001,3.91,4.59,18.78,53.53,4.825266832000072,0.6827884006044626,49.94251394251396
setosa,268.6,clay,4.95,2.92,1.65,0.28,14.454,0.462,1.6952054794520548,5.892857142857142,3.0000000000000004,10.428571428571429,3.3000000000000003,2.64,5.47,14.52,52.49,3.801841658985813,0.6797058187186572,31.285714285714285
setosa,171.3,loamy,5.26,3.54,1.59,0.45,18.6204,0.7155,1.4858757062146892,3.533333333333333,3.3081761006289305,7.866666666666666,3.67,3.09,5.24,21.04,61.54,4.315136150806832,0.8458723307923011,26.02431865828092
versicolor,152.7,loamy,6.16,2.85,4.73,1.85,17.556,8.7505,2.16140350877193,2.556756756756757,1.3023255813953487,1.5405405405405406,1.4299999999999995,1.0,8.99,17.6,58.47,4.189988066808783,2.9581244057679523,2.0062853551225643
versicolor,125.8,clay,6.21,2.81,4.95,0.97,17.4501,4.8015,2.209964412811388,5.103092783505155,1.2545454545454544,2.8969072164948453,1.2599999999999998,1.84,8.46,15.03,61.74,4.1773316842214,2.191232529879018,3.634301780693533
setosa,124.3,clay,4.82,2.91,1.85,0.19,14.0262,0.3515,1.656357388316151,9.736842105263158,2.605405405405405,15.31578947368421,2.97,2.72,5.68,19.13,47.42,3.7451568725488658,0.5928743543112656,39.90384068278805
setosa,187.4,loamy,5.1,2.76,1.67,0.34,14.076,0.5678,1.8478260869565215,4.911764705882352,3.053892215568862,8.117647058823529,3.43,2.42,5.27,15.23,49.73,3.751799568207236,0.7535250493513802,24.790419161676645
virginica,164.6,sandy,5.26,2.6,5.47,1.93,13.676,10.557099999999998,2.023076923076923,2.8341968911917097,0.9616087751371116,1.3471502590673576,-0.2099999999999999,0.6700000000000002,17.89,12.69,82.92,3.6981076241775335,3.2491691245609235,1.2954315105474044
virginica,203.3,clay,6.04,3.08,5.49,2.58,18.6032,14.1642,1.961038961038961,2.1279069767441863,1.1001821493624773,1.193798449612403,0.5499999999999998,0.5,11.23,10.3,65.66,4.313142705730939,3.763535571772904,1.3133957442001667
versicolor,164.8,loamy,6.28,2.87,3.9,1.12,18.0236,4.368,2.1881533101045294,3.4821428571428568,1.6102564102564103,2.5625,2.3800000000000003,1.75,6.16,13.19,58.89,4.245421062745131,2.089976076418101,4.126282051282051
setosa,101.2,clay,5.4,4.1,1.34,0.29,22.14,0.3886,1.3170731707317076,4.620689655172415,4.029850746268656,14.137931034482758,4.0600000000000005,3.81,4.41,21.61,50.4,4.705316142407437,0.623377895020348,56.97375193000515
virginica,83.1,clay,7.06,4.21,5.82,1.82,29.7226,10.5924,1.676959619952494,3.197802197802198,1.2130584192439862,2.313186813186813,1.239999999999999,2.39,12.25,10.66,74.3,5.451843724832911,3.2545967492148704,2.806030739020429
setosa,179.6,clay,5.21,3.73,1.61,0.3,19.4333,0.483,1.3967828418230563,5.366666666666667,3.2360248447204967,12.433333333333334,3.6,3.43,5.28,15.7,43.41,4.408321676103049,0.6949820141557621,40.23457556935818
setosa,63.6,loamy,5.26,3.47,1.62,0.26,18.2522,0.4212,1.515850144092219,6.230769230769231,3.2469135802469133,13.346153846153848,3.64,3.21,5.64,19.41,51.89,4.272259355423077,0.6489992295835181,43.33380816714151
setosa,190.7,clay,4.96,3.45,1.49,0.26,17.112000000000002,0.3874,1.4376811594202898,5.730769230769231,3.3288590604026846,13.26923076923077,3.47,3.1900000000000004,5.15,15.65,49.49,4.136665323663494,0.6224146527838175,44.17139907072793
setosa,134.7,clay,5.35,3.5,1.66,0.2,18.725,0.332,1.5285714285714285,8.299999999999999,3.2228915662650603,17.5,3.69,3.3,5.45,20.88,48.53,4.3272393046837605,0.5761944116355173,56.40060240963855
